Date,ETH Price
2021-02-02 00:00:00 UTC,1368.6644548123800
2021-02-03 00:00:00 UTC,1514.2251957516500
2021-02-04 00:00:00 UTC,1661.000824367480
2021-02-05 00:00:00 UTC,1587.8008991859400
2021-02-06 00:00:00 UTC,1724.8569083393100
2021-02-07 00:00:00 UTC,1683.941297865050
2021-02-08 00:00:00 UTC,1608.6405479857200
2021-02-09 00:00:00 UTC,1750.997553719220
2021-02-10 00:00:00 UTC,1769.053533934600
2021-02-11 00:00:00 UTC,1739.164209004840
2021-02-12 00:00:00 UTC,1782.5088691218500
2021-02-13 00:00:00 UTC,1841.1977507032900
2021-02-14 00:00:00 UTC,1810.8425457323700
2021-02-15 00:00:00 UTC,1804.9841464366500
2021-02-16 00:00:00 UTC,1775.758351701860
2021-02-17 00:00:00 UTC,1782.5753090505900
2021-02-18 00:00:00 UTC,1845.5739221567500
2021-02-19 00:00:00 UTC,1938.5694368074600
2021-02-20 00:00:00 UTC,1969.9797177628200
2021-02-21 00:00:00 UTC,1929.367692879670
2021-02-22 00:00:00 UTC,1941.4267676798000
2021-02-23 00:00:00 UTC,1788.6152102806400
2021-02-24 00:00:00 UTC,1563.9246059011400
2021-02-25 00:00:00 UTC,1628.391533792660
2021-02-26 00:00:00 UTC,1468.8601037286800
2021-02-27 00:00:00 UTC,1450.988746804120
2021-02-28 00:00:00 UTC,1480.1295768477500
2021-03-01 00:00:00 UTC,1416.661552837570
2021-03-02 00:00:00 UTC,1570.3996896340500
2021-03-03 00:00:00 UTC,1497.0891042633900
2021-03-04 00:00:00 UTC,1579.4271687603100
2021-03-05 00:00:00 UTC,1546.4996211167400
2021-03-06 00:00:00 UTC,1539.0484290947400
2021-03-07 00:00:00 UTC,1661.9279698998200
2021-03-08 00:00:00 UTC,1727.463096224570
2021-03-09 00:00:00 UTC,1837.5330305439500
2021-03-10 00:00:00 UTC,1869.3311016255
2021-03-11 00:00:00 UTC,1802.3110916881200
2021-03-12 00:00:00 UTC,1826.0574768119800
2021-03-13 00:00:00 UTC,1770.9361793697800
2021-03-14 00:00:00 UTC,1927.7207203999000
2021-03-15 00:00:00 UTC,1866.0715447008800
2021-03-16 00:00:00 UTC,1791.047851830110
2021-03-17 00:00:00 UTC,1808.5512173614400
2021-03-18 00:00:00 UTC,1828.7548332342600
2021-03-19 00:00:00 UTC,1780.1596459528500
2021-03-20 00:00:00 UTC,1817.1329628084300
2021-03-21 00:00:00 UTC,1817.8601431294900
2021-03-22 00:00:00 UTC,1790.3780747526900
2021-03-23 00:00:00 UTC,1686.8911971580400
2021-03-24 00:00:00 UTC,1673.8591835627900
2021-03-25 00:00:00 UTC,1581.631055931370
2021-03-26 00:00:00 UTC,1587.2979641585200
2021-03-27 00:00:00 UTC,1700.3668693581200
2021-03-28 00:00:00 UTC,1713.8378756834500
2021-03-29 00:00:00 UTC,1689.0367982059100
2021-03-30 00:00:00 UTC,1817.626388088870
2021-03-31 00:00:00 UTC,1840.294951985400
2021-04-01 00:00:00 UTC,1915.8325358462200
2021-04-02 00:00:00 UTC,1970.4711995232800
2021-04-03 00:00:00 UTC,2134.101788297290
2021-04-04 00:00:00 UTC,2016.6672472930400
2021-04-05 00:00:00 UTC,2077.755212422410
2021-04-06 00:00:00 UTC,2097.7963827792600
2021-04-07 00:00:00 UTC,2115.0554517461100
2021-04-08 00:00:00 UTC,1989.1480619041700
2021-04-09 00:00:00 UTC,2081.3540625399000
2021-04-10 00:00:00 UTC,2069.6677960855300
2021-04-11 00:00:00 UTC,2142.7960653929100
2021-04-12 00:00:00 UTC,2150.2651427927700
2021-04-13 00:00:00 UTC,2142.476275865740
2021-04-14 00:00:00 UTC,2304.3435163110100
2021-04-15 00:00:00 UTC,2429.6615277515700
2021-04-16 00:00:00 UTC,2514.1684155812300
2021-04-17 00:00:00 UTC,2424.5538447081200
2021-04-18 00:00:00 UTC,2345.266962776130
2021-04-19 00:00:00 UTC,2245.7607533508500
2021-04-20 00:00:00 UTC,2168.032726735650
2021-04-21 00:00:00 UTC,2324.2846872281900
2021-04-22 00:00:00 UTC,2373.501344298210
2021-04-23 00:00:00 UTC,2426.0711497906000
2021-04-24 00:00:00 UTC,2364.2312036020900
2021-04-25 00:00:00 UTC,2212.8437976342000
2021-04-26 00:00:00 UTC,2307.35532084471
2021-04-27 00:00:00 UTC,2532.3868028851100
2021-04-28 00:00:00 UTC,2647.158189660290
2021-04-29 00:00:00 UTC,2748.7845851218600
2021-04-30 00:00:00 UTC,2757.497552304980
2021-05-01 00:00:00 UTC,2776.70371169874
2021-05-02 00:00:00 UTC,2944.9169473185100
2021-05-03 00:00:00 UTC,2953.2973480804700
2021-05-04 00:00:00 UTC,3439.8550695192600
2021-05-05 00:00:00 UTC,3245.663148933580
2021-05-06 00:00:00 UTC,3524.562728476060
2021-05-07 00:00:00 UTC,3495.0758690360600
2021-05-08 00:00:00 UTC,3493.534500000210
2021-05-09 00:00:00 UTC,3912.7429165968100
2021-05-10 00:00:00 UTC,3932.754068170970
2021-05-11 00:00:00 UTC,3979.6086519212800
2021-05-12 00:00:00 UTC,4182.790285752290
2021-05-13 00:00:00 UTC,3906.108903329410
2021-05-14 00:00:00 UTC,3750.3415950592800
2021-05-15 00:00:00 UTC,4088.73170832043
2021-05-16 00:00:00 UTC,3659.9218442136200
2021-05-17 00:00:00 UTC,3602.0048969299000
2021-05-18 00:00:00 UTC,3288.2298872378600
2021-05-19 00:00:00 UTC,3399.0492796569400
2021-05-20 00:00:00 UTC,2505.014945945660
2021-05-21 00:00:00 UTC,2778.279660560300
2021-05-22 00:00:00 UTC,2419.1032171150200
2021-05-23 00:00:00 UTC,2306.371266867120
2021-05-24 00:00:00 UTC,2120.0373745099400
2021-05-25 00:00:00 UTC,2640.1596323488200
2021-05-26 00:00:00 UTC,2695.4778071496300
2021-05-27 00:00:00 UTC,2882.483407624010
2021-05-28 00:00:00 UTC,2742.990862697620
2021-05-29 00:00:00 UTC,2433.328865728610
2021-05-30 00:00:00 UTC,2294.626285512790
2021-05-31 00:00:00 UTC,2395.8532280027400
2021-06-01 00:00:00 UTC,2708.429865793970
2021-06-02 00:00:00 UTC,2632.6565998696500
2021-06-03 00:00:00 UTC,2717.1540367097700
2021-06-04 00:00:00 UTC,2858.27670209791
2021-06-05 00:00:00 UTC,2694.4976666790500
2021-06-06 00:00:00 UTC,2624.7689150594200
2021-06-07 00:00:00 UTC,2711.5479390111600
2021-06-08 00:00:00 UTC,2580.5355800598400
2021-06-09 00:00:00 UTC,2528.022300878690
2021-06-10 00:00:00 UTC,2620.6253893038500
2021-06-11 00:00:00 UTC,2486.600068788680
2021-06-12 00:00:00 UTC,2356.6347741896800
2021-06-13 00:00:00 UTC,2379.991747950220
2021-06-14 00:00:00 UTC,2517.771695525420
2021-06-15 00:00:00 UTC,2587.381610979150
2021-06-16 00:00:00 UTC,2561.1883309320000
2021-06-17 00:00:00 UTC,2365.872786190650
2021-06-18 00:00:00 UTC,2380.744519633920
2021-06-19 00:00:00 UTC,2231.554315497780
2021-06-20 00:00:00 UTC,2176.308536317710
2021-06-21 00:00:00 UTC,2251.5605593660400
2021-06-22 00:00:00 UTC,1900.1222998935400
2021-06-23 00:00:00 UTC,1875.3576944712000
2021-06-24 00:00:00 UTC,1971.1059779809400
2021-06-25 00:00:00 UTC,1990.0761511910600
2021-06-26 00:00:00 UTC,1833.4631609981600
2021-06-27 00:00:00 UTC,1817.047665540680
2021-06-28 00:00:00 UTC,1973.9268648383500
2021-06-29 00:00:00 UTC,2087.5187237874200
2021-06-30 00:00:00 UTC,2169.400067865980
2021-07-01 00:00:00 UTC,2279.354161419650
2021-07-02 00:00:00 UTC,2121.657900633360
